YYYY;MM;DD;qobs;qc_flag
1996;7;25;61.5;40
1996;7;26;53.8;40
1996;7;27;53.8;40
1996;7;28;53.8;40
1996;7;29;53.8;40
1996;7;30;67.0;40
1996;7;31;68.4;40
1996;8;1;61.5;40
1996;8;2;56.3;40
1996;8;3;61.5;40
1996;8;4;58.9;40
1996;8;5;60.2;40
1996;8;6;51.3;40
1996;8;7;55.0;40
1996;8;8;78.8;40
1996;8;9;65.6;40
1996;8;10;58.9;40
1996;8;11;55.0;40
1996;8;12;55.0;40
1996;8;13;48.9;40
1996;8;14;47.8;40
1996;8;15;74.2;40
1996;8;16;72.8;40
1996;8;17;55.0;40
1996;8;18;50.1;40
1996;8;19;47.8;40
1996;8;20;45.4;40
1996;8;21;43.2;40
1996;8;22;42.1;40
1996;8;23;43.2;40
1996;8;24;41.0;40
1996;8;25;38.9;40
1996;8;26;36.8;40
1996;8;27;38.9;40
1996;8;28;40.0;40
1996;8;29;42.1;40
1996;8;30;42.1;40
1996;8;31;45.4;40
1996;9;1;46.6;40
1996;9;2;46.6;40
1996;9;3;43.2;40
1996;9;4;53.8;40
1996;9;5;53.8;40
1996;9;6;51.3;40
1996;9;7;47.8;40
1996;9;8;43.2;40
1996;9;9;46.6;40
1996;9;10;47.8;40
1996;9;11;51.3;40
1996;9;12;47.8;40
1996;9;13;50.1;40
1996;9;14;46.6;40
1996;9;15;64.3;40
1996;9;16;72.8;40
1996;9;17;107.0;40
1996;9;18;91.5;40
1996;9;19;75.7;40
1996;9;20;69.9;40
1996;9;21;78.8;40
1996;9;22;71.3;40
1996;9;23;77.2;40
1996;9;24;113.0;40
1996;9;25;85.0;40
1996;9;26;71.3;40
1996;9;27;80.3;40
1996;9;28;65.6;40
1996;9;29;52.5;40
1996;9;30;45.4;40
1996;10;1;41.0;40
1996;10;2;48.9;40
1996;10;3;46.6;40
1996;10;4;38.9;40
1996;10;5;38.9;40
1996;10;6;43.2;40
1996;10;7;35.8;40
1996;10;8;42.1;40
1996;10;9;35.8;40
1996;10;10;38.9;40
1996;10;11;35.8;40
1996;10;12;34.8;40
1996;10;13;34.8;40
1996;10;14;43.2;40
1996;10;15;100.0;40
1996;10;16;62.9;40
1996;10;17;48.9;40
1996;10;18;45.4;40
1996;10;19;29.7;120
1996;10;20;29.85;120
1996;10;21;30.33;120
1996;10;22;29.86;120
1996;10;23;30.09;120
1996;10;24;35.11;120
1996;10;25;36.93;120
1996;10;26;33.16;120
1996;10;27;30.34;120
1996;10;28;30.0;120
1996;10;29;30.46;120
1996;10;30;30.48;120
1996;10;31;29.8;120
1996;11;1;29.26;120
1996;11;2;29.06;120
1996;11;3;28.92;120
1996;11;4;28.78;120
1996;11;5;28.63;120
1996;11;6;28.49;120
1996;11;7;28.34;120
1996;11;8;28.2;120
1996;11;9;28.06;120
1996;11;10;27.92;120
1996;11;11;27.79;120
1996;11;12;27.65;120
1996;11;13;28.1;120
1996;11;14;28.44;120
1996;11;15;27.62;120
1996;11;16;27.49;120
1996;11;17;27.37;120
1996;11;18;27.29;120
1996;11;19;27.23;120
1996;11;20;26.99;120
1996;11;21;26.86;120
1996;11;22;26.72;120
1996;11;23;26.59;120
1996;11;24;26.46;120
1996;11;25;26.32;120
1996;11;26;26.2;120
1996;11;27;26.06;120
1996;11;28;25.95;120
1996;11;29;25.88;120
1996;11;30;25.79;120
1996;12;1;25.73;120
1996;12;2;25.59;120
1996;12;3;25.46;120
1996;12;4;25.34;120
1996;12;5;25.22;120
1996;12;6;25.1;120
1996;12;7;24.97;120
1996;12;8;24.85;120
1996;12;9;24.72;120
1996;12;10;24.6;120
1996;12;11;24.47;120
1996;12;12;24.35;120
1996;12;13;24.23;120
1996;12;14;24.11;120
1996;12;15;23.99;120
1996;12;16;23.87;120
1996;12;17;23.75;120
1996;12;18;23.63;120
1996;12;19;23.52;120
1996;12;20;23.4;120
1996;12;21;23.28;120
1996;12;22;23.16;120
1996;12;23;23.06;120
1996;12;24;22.97;120
1996;12;25;22.85;120
1996;12;26;22.74;120
1996;12;27;22.63;120
1996;12;28;22.59;120
1996;12;29;22.52;120
1996;12;30;22.41;120
1996;12;31;22.3;120
1997;1;1;22.19;120
1997;1;2;22.09;120
1997;1;3;21.99;120
1997;1;4;21.88;120
1997;1;5;21.77;120
1997;1;6;21.66;120
1997;1;7;21.55;120
1997;1;8;21.44;120
1997;1;9;21.33;120
1997;1;10;21.23;120
1997;1;11;21.12;120
1997;1;12;21.02;120
1997;1;13;20.91;120
1997;1;14;20.91;120
1997;1;15;20.91;120
1997;1;16;20.67;120
1997;1;17;20.56;120
1997;1;18;20.46;120
1997;1;19;20.37;120
1997;1;20;20.29;120
1997;1;21;20.17;120
1997;1;22;20.07;120
1997;1;23;19.99;120
1997;1;24;19.89;120
1997;1;25;19.79;120
1997;1;26;19.7;120
1997;1;27;19.59;120
1997;1;28;19.53;120
1997;1;29;19.7;120
1997;1;30;19.73;120
1997;1;31;19.58;120
1997;2;1;19.74;120
1997;2;2;19.67;120
1997;2;3;19.38;120
1997;2;4;19.3;120
1997;2;5;19.2;120
1997;2;6;19.13;120
1997;2;7;19.04;120
1997;2;8;18.91;120
1997;2;9;18.82;120
1997;2;10;18.72;120
1997;2;11;18.63;120
1997;2;12;18.53;120
1997;2;13;18.44;120
1997;2;14;18.35;120
1997;2;15;18.26;120
1997;2;16;18.17;120
1997;2;17;18.1;120
1997;2;18;18.01;120
1997;2;19;17.91;120
1997;2;20;17.82;120
1997;2;21;17.73;120
1997;2;22;17.65;120
1997;2;23;17.56;120
1997;2;24;17.47;120
1997;2;25;17.38;120
1997;2;26;17.29;120
1997;2;27;17.21;120
1997;2;28;17.12;120
1997;3;1;17.04;120
1997;3;2;16.95;120
1997;3;3;16.86;120
1997;3;4;16.78;120
1997;3;5;16.7;120
1997;3;6;16.62;120
1997;3;7;16.53;120
1997;3;8;16.46;120
1997;3;9;16.38;120
1997;3;10;16.3;120
1997;3;11;16.21;120
1997;3;12;16.13;120
1997;3;13;16.06;120
1997;3;14;15.97;120
1997;3;15;15.89;120
1997;3;16;15.82;120
1997;3;17;15.74;120
1997;3;18;15.66;120
1997;3;19;15.58;120
1997;3;20;15.5;120
1997;3;21;15.48;120
1997;3;22;15.4;120
1997;3;23;15.32;120
1997;3;24;15.25;120
1997;3;25;15.19;120
1997;3;26;15.16;120
1997;3;27;15.04;120
1997;3;28;14.97;120
1997;3;29;16.09;120
1997;3;30;18.14;120
1997;3;31;15.65;120
1997;4;1;15.0;120
1997;4;2;14.95;120
1997;4;3;14.96;120
1997;4;4;15.16;120
1997;4;5;14.74;120
1997;4;6;14.59;120
1997;4;7;15.71;120
1997;4;8;17.6;120
1997;4;9;16.89;120
1997;4;10;18.04;120
1997;4;11;19.03;120
1997;4;12;20.97;120
1997;4;13;24.43;120
1997;4;14;26.49;120
1997;4;15;30.09;120
1997;4;16;34.54;120
1997;4;17;36.96;120
1997;4;18;38.42;120
1997;4;19;38.67;120
1997;4;20;35.4;120
1997;4;21;29.67;120
1997;4;22;24.86;120
1997;4;23;21.45;120
1997;4;24;20.2;40
1997;4;25;19.5;40
1997;4;26;18.8;40
1997;4;27;25.7;40
1997;4;28;36.8;40
1997;4;29;32.0;40
1997;4;30;28.3;40
1997;5;1;30.1;40
1997;5;2;26.6;40
1997;5;3;26.6;40
1997;5;4;25.7;40
1997;5;5;21.7;40
1997;5;6;19.5;40
1997;5;7;18.1;40
1997;5;8;17.7;40
1997;5;9;17.3;40
1997;5;10;21.0;40
1997;5;11;25.7;40
1997;5;12;25.7;40
1997;5;13;24.1;40
1997;5;14;26.6;40
1997;5;15;29.2;40
1997;5;16;30.1;40
1997;5;17;55.0;40
1997;5;18;44.3;40
1997;5;19;33.9;40
1997;5;20;34.8;40
1997;5;21;36.8;40
1997;5;22;44.3;40
1997;5;23;46.6;40
1997;5;24;50.1;40
1997;5;25;58.9;40
1997;5;26;61.5;40
1997;5;27;65.6;40
1997;5;28;75.7;40
1997;5;29;100.0;40
1997;5;30;96.6;40
1997;5;31;111.0;40
1997;6;1;113.0;40
1997;6;2;109.0;40
1997;6;3;122.0;40
1997;6;4;118.0;40
1997;6;5;83.4;40
1997;6;6;81.8;40
1997;6;7;68.4;40
1997;6;8;61.5;40
1997;6;9;126.0;40
1997;6;10;114.0;40
1997;6;11;105.0;40
1997;6;12;111.0;40
1997;6;13;113.0;40
1997;6;14;109.0;40
1997;6;15;102.0;40
1997;6;16;81.8;40
1997;6;17;69.9;40
1997;6;18;96.6;40
1997;6;19;164.0;40
1997;6;20;124.0;40
1997;6;21;104.0;40
1997;6;22;88.2;40
1997;6;23;89.9;40
1997;6;24;89.9;40
1997;6;25;100.0;40
1997;6;26;107.0;40
1997;6;27;107.0;40
1997;6;28;104.0;40
1997;6;29;105.0;40
1997;6;30;100.0;40
1997;7;1;94.9;40
1997;7;2;91.5;40
1997;7;3;96.6;40
1997;7;4;86.6;40
1997;7;5;81.8;40
1997;7;6;83.4;40
1997;7;7;80.3;40
1997;7;8;77.2;40
1997;7;9;78.8;40
1997;7;10;80.3;40
1997;7;11;88.2;40
1997;7;12;94.9;40
1997;7;13;89.9;40
1997;7;14;81.8;40
1997;7;15;74.2;40
1997;7;16;69.9;40
1997;7;17;69.9;40
1997;7;18;77.2;40
1997;7;19;89.9;40
1997;7;20;91.5;40
1997;7;21;85.0;40
1997;7;22;80.3;40
1997;7;23;83.4;40
1997;7;24;81.8;40
1997;7;25;77.2;40
1997;7;26;69.9;40
1997;7;27;67.0;40
1997;7;28;68.4;40
1997;7;29;83.4;40
1997;7;30;89.9;40
1997;7;31;81.8;40
1997;8;1;89.9;40
1997;8;2;80.3;40
1997;8;3;68.4;40
1997;8;4;61.5;40
1997;8;5;69.9;40
1997;8;6;83.4;40
1997;8;7;81.8;40
1997;8;8;60.2;40
1997;8;9;52.5;40
1997;8;10;46.6;40
1997;8;11;50.1;40
1997;8;12;55.0;40
1997;8;13;62.9;40
1997;8;14;74.2;40
1997;8;15;80.3;40
1997;8;16;91.5;40
1997;8;17;94.9;40
1997;8;18;77.2;40
1997;8;19;62.9;40
1997;8;20;85.0;40
1997;8;21;100.0;40
1997;8;22;78.8;40
1997;8;23;62.9;40
1997;8;24;53.8;40
1997;8;25;51.3;40
1997;8;26;52.5;40
1997;8;27;50.1;40
1997;8;28;50.1;40
1997;8;29;46.6;40
1997;8;30;45.4;40
1997;8;31;45.4;40
1997;9;1;89.9;40
1997;9;2;83.4;40
1997;9;3;80.3;40
1997;9;4;67.0;40
1997;9;5;58.9;40
1997;9;6;50.1;40
1997;9;7;75.7;40
1997;9;8;62.9;40
1997;9;9;46.6;40
1997;9;10;47.8;40
1997;9;11;45.4;40
1997;9;12;37.9;40
1997;9;13;34.8;40
1997;9;14;33.9;40
1997;9;15;32.9;40
1997;9;16;33.9;40
1997;9;17;32.0;40
1997;9;18;29.2;40
1997;9;19;33.9;40
1997;9;20;41.0;40
1997;9;21;40.0;40
1997;9;22;38.9;40
1997;9;23;41.0;40
1997;9;24;46.6;40
1997;9;25;52.5;40
1997;9;26;52.5;40
1997;9;27;48.9;40
1997;9;28;78.8;40
1997;9;29;86.6;40
1997;9;30;57.6;40
1997;10;1;47.8;40
1997;10;2;46.6;40
1997;10;3;47.8;40
1997;10;4;40.0;40
1997;10;5;40.0;40
1997;10;6;60.2;40
1997;10;7;69.9;40
1997;10;8;45.4;40
1997;10;9;41.0;40
1997;10;10;37.9;40
1997;10;11;35.8;40
1997;10;12;33.9;40
1997;10;13;35.8;40
1997;10;14;33.9;40
1997;10;15;36.8;40
1997;10;16;36.8;40
1997;10;17;33.9;40
1997;10;18;32.0;40
1997;10;19;27.4;40
1997;10;20;28.3;40
1997;10;21;32.0;40
1997;10;22;29.2;40
1997;10;23;27.4;40
1997;10;24;28.3;40
1997;10;25;30.1;40
1997;10;26;31.0;40
1997;10;27;31.0;40
1997;10;28;32.9;40
1997;10;29;48.9;40
1997;10;30;41.0;40
1997;10;31;48.9;40
1997;11;1;43.2;40
1997;11;2;32.9;40
1997;11;3;13.6;100
1997;11;4;37.9;40
1997;11;5;36.8;40
1997;11;6;37.9;40
1997;11;7;31.0;40
1997;11;8;32.0;40
1997;11;9;34.8;40
1997;11;10;34.8;40
1997;11;11;33.9;40
1997;11;12;31.0;40
1997;11;13;30.1;40
1997;11;14;28.3;40
1997;11;15;30.1;40
1997;11;16;30.1;40
1997;11;17;27.4;40
1997;11;18;28.3;40
1997;11;19;32.0;40
1997;11;20;50.1;40
1997;11;21;100.0;40
1997;11;22;113.0;40
1997;11;23;85.0;40
1997;11;24;61.5;40
1997;11;25;69.9;40
1997;11;26;105.0;40
1997;11;27;105.0;40
1997;11;28;89.9;40
1997;11;29;62.9;40
1997;11;30;50.1;40
1997;12;1;28.55;120
1997;12;2;28.58;120
1997;12;3;28.16;120
1997;12;4;27.55;120
1997;12;5;27.13;120
1997;12;6;26.86;120
1997;12;7;26.71;120
1997;12;8;26.58;120
1997;12;9;26.44;120
1997;12;10;26.31;120
1997;12;11;26.18;120
1997;12;12;26.05;120
1997;12;13;25.91;120
1997;12;14;65.6;40
1997;12;15;113.0;40
1997;12;16;94.9;40
1997;12;17;64.3;40
1997;12;18;50.1;40
1997;12;19;48.9;40
1997;12;20;57.6;40
1997;12;21;50.1;40
1997;12;22;58.9;40
1997;12;23;58.9;40
1997;12;24;53.8;40
1997;12;25;65.6;40
1997;12;26;55.0;40
1997;12;27;45.4;40
1997;12;28;29.0;120
1997;12;29;28.21;120
1997;12;30;27.7;120
1997;12;31;27.29;120
1998;1;1;46.01;40
1998;1;2;47.24;40
1998;1;3;41.26;40
1998;1;4;39.0;40
1998;1;5;37.89;40
1998;1;6;44.8;40
1998;1;7;40.12;40
1998;1;8;37.89;40
1998;1;9;35.74;40
1998;1;10;34.68;40
1998;1;11;34.68;40
1998;1;12;32.63;40
1998;1;13;28.74;100
1998;1;14;28.74;100
1998;1;15;28.74;100
1998;1;16;27.81;100
1998;1;17;27.81;100
1998;1;18;27.81;100
1998;1;19;27.81;100
1998;1;20;26.9;100
1998;1;21;29.69;100
1998;1;22;34.68;100
1998;1;23;31.63;100
1998;1;24;30.65;100
1998;1;25;35.74;100
1998;1;26;57.77;40
1998;1;27;43.6;40
1998;1;28;34.68;40
1998;1;29;31.63;40
1998;1;30;28.74;40
1998;1;31;26.9;100
1998;2;1;26.9;100
1998;2;2;26.9;100
1998;2;3;26.0;100
1998;2;4;26.0;100
1998;2;5;25.12;100
1998;2;6;26.0;100
1998;2;7;25.12;100
1998;2;8;24.26;100
1998;2;9;24.26;100
1998;2;10;24.26;100
1998;2;11;24.26;100
1998;2;12;24.26;100
1998;2;13;23.41;100
1998;2;14;23.41;100
1998;2;15;23.41;100
1998;2;16;25.12;100
1998;2;17;53.68;100
1998;2;18;89.42;100
1998;2;19;49.76;40
1998;2;20;35.74;40
1998;2;21;28.74;100
1998;2;22;25.12;100
1998;2;23;24.26;100
1998;2;24;24.26;100
1998;2;25;24.26;100
1998;2;26;24.26;100
1998;2;27;24.26;100
1998;2;28;24.26;100
1998;3;1;24.26;100
1998;3;2;24.26;100
1998;3;3;24.26;100
1998;3;4;23.41;100
1998;3;5;23.41;100
1998;3;6;23.41;100
1998;3;7;23.41;100
1998;3;8;23.41;100
1998;3;9;22.59;100
1998;3;10;22.59;100
1998;3;11;22.59;100
1998;3;12;24.26;100
1998;3;13;35.74;100
1998;3;14;72.63;100
1998;3;15;80.78;40
1998;3;16;32.63;100
1998;3;17;26.9;100
1998;3;18;24.26;100
1998;3;19;24.26;100
1998;3;20;34.68;100
1998;3;21;79.11;40
1998;3;22;96.69;40
1998;3;23;82.46;40
1998;3;24;46.01;40
1998;3;25;37.89;40
1998;3;26;32.63;40
1998;3;27;29.69;40
1998;3;28;26.0;40
1998;3;29;27.81;40
1998;3;30;26.0;40
1998;3;31;25.12;40
1998;4;1;24.26;40
1998;4;2;22.59;40
1998;4;3;24.26;40
1998;4;4;24.26;40
1998;4;5;23.41;40
1998;4;6;23.41;40
1998;4;7;23.41;40
1998;4;8;21.77;40
1998;4;9;20.98;40
1998;4;10;20.98;40
1998;4;11;20.98;40
1998;4;12;19.44;40
1998;4;13;20.2;40
1998;4;14;19.44;40
1998;4;15;19.44;40
1998;4;16;19.44;40
1998;4;17;21.77;40
1998;4;18;22.59;40
1998;4;19;19.44;40
1998;4;20;20.2;40
1998;4;21;19.44;40
1998;4;22;42.42;40
1998;4;23;82.46;40
1998;4;24;60.59;40
1998;4;25;57.77;40
1998;4;26;47.24;40
1998;4;27;42.42;40
1998;4;28;40.12;40
1998;4;29;39.0;40
1998;4;30;34.68;40
1998;5;1;39.0;40
1998;5;2;44.8;40
1998;5;3;62.03;40
1998;5;4;47.24;40
1998;5;5;35.74;40
1998;5;6;30.65;40
1998;5;7;28.74;40
1998;5;8;26.9;40
1998;5;9;28.74;40
1998;5;10;31.63;40
1998;5;11;40.12;40
1998;5;12;74.22;40
1998;5;13;75.83;40
1998;5;14;87.65;40
1998;5;15;72.63;40
1998;5;16;49.76;40
1998;5;17;47.24;40
1998;5;18;44.8;40
1998;5;19;43.6;40
1998;5;20;48.5;40
1998;5;21;55.03;40
1998;5;22;75.83;40
1998;5;23;98.56;40
1998;5;24;89.42;40
1998;5;25;77.46;40
1998;5;26;74.22;40
1998;5;27;75.83;40
1998;5;28;75.83;40
1998;5;29;72.63;40
1998;5;30;67.97;40
1998;5;31;60.59;40
1998;6;1;56.39;40
1998;6;2;52.36;40
1998;6;3;51.05;40
1998;6;4;48.5;40
1998;6;5;47.24;40
1998;6;6;44.8;40
1998;6;7;42.42;40
1998;6;8;42.42;40
1998;6;9;42.42;40
1998;6;10;42.42;40
1998;6;11;42.42;40
1998;6;12;43.6;40
1998;6;13;44.8;40
1998;6;14;46.01;40
1998;6;15;48.5;40
1998;6;16;47.24;40
1998;6;17;43.6;40
1998;6;18;47.24;40
1998;6;19;49.76;40
1998;6;20;49.76;40
1998;6;21;53.68;40
1998;6;22;56.39;40
1998;6;23;66.45;40
1998;6;24;87.65;40
1998;6;25;87.65;40
1998;6;26;74.22;40
1998;6;27;67.97;40
1998;6;28;59.17;40
1998;6;29;59.17;40
1998;6;30;63.48;40
1998;7;1;63.48;40
1998;7;2;64.96;40
1998;7;3;71.05;40
1998;7;4;74.22;40
1998;7;5;64.96;40
1998;7;6;57.77;40
1998;7;7;59.17;40
1998;7;8;63.48;40
1998;7;9;53.68;40
1998;7;10;53.68;40
1998;7;11;53.68;40
1998;7;12;52.36;40
1998;7;13;52.36;40
1998;7;14;51.05;40
1998;7;15;51.05;40
1998;7;16;48.5;40
1998;7;17;48.5;40
1998;7;18;48.5;40
1998;7;19;46.01;40
1998;7;20;46.01;40
1998;7;21;43.6;40
1998;7;22;42.42;40
1998;7;23;41.26;40
1998;7;24;40.12;40
1998;7;25;40.12;40
1998;7;26;39.0;40
1998;7;27;40.12;40
1998;7;28;42.42;40
1998;7;29;46.01;40
1998;7;30;44.8;40
1998;7;31;43.6;40
1998;8;1;43.6;40
1998;8;2;52.36;40
1998;8;3;48.5;40
1998;8;4;48.5;40
1998;8;5;46.01;40
1998;8;6;52.36;40
1998;8;7;48.5;40
1998;8;8;44.8;40
1998;8;9;66.45;40
1998;8;10;116.28;40
1998;8;11;91.21;40
1998;8;12;77.46;40
1998;8;13;80.78;40
1998;8;14;57.77;40
1998;8;15;49.76;40
1998;8;16;46.01;40
1998;8;17;42.42;40
1998;8;18;42.42;40
1998;8;19;53.68;40
1998;8;20;47.24;40
1998;8;21;46.01;40
1998;8;22;43.6;40
1998;8;23;40.12;40
1998;8;24;39.0;40
1998;8;25;37.89;40
1998;8;26;39.0;40
1998;8;27;44.8;40
1998;8;28;43.6;40
1998;8;29;66.45;40
1998;8;30;72.63;40
1998;8;31;120.44;40
1998;9;1;201.31;40
1998;9;2;182.2;40
1998;9;3;114.23;40
1998;9;4;64.96;40
1998;9;5;47.24;40
1998;9;6;40.12;40
1998;9;7;35.74;40
1998;9;8;33.65;40
1998;9;9;27.81;40
1998;9;10;23.41;40
1998;9;11;21.77;40
1998;9;12;20.2;40
1998;9;13;20.2;40
1998;9;14;18.69;40
1998;9;15;17.97;40
1998;9;16;17.25;40
1998;9;17;17.25;40
1998;9;18;19.44;40
1998;9;19;39.0;40
1998;9;20;43.6;40
1998;9;21;28.74;40
1998;9;22;26.0;40
1998;9;23;33.65;40
1998;9;24;30.65;40
1998;9;25;25.12;40
1998;9;26;25.12;40
1998;9;27;23.41;40
1998;9;28;20.98;40
1998;9;29;18.69;40
1998;9;30;17.25;40
1998;10;1;15.88;40
1998;10;2;15.88;40
1998;10;3;15.88;40
1998;10;4;15.88;40
1998;10;5;16.56;40
1998;10;6;26.0;40
1998;10;7;23.41;40
1998;10;8;25.12;40
1998;10;9;28.74;40
1998;10;10;20.2;40
1998;10;11;19.44;40
1998;10;12;18.69;40
1998;10;13;15.21;40
1998;10;14;16.56;40
1998;10;15;15.88;40
1998;10;16;15.88;40
1998;10;17;15.88;40
1998;10;18;14.56;40
1998;10;19;13.31;40
1998;10;20;13.31;40
1998;10;21;11.56;40
1998;10;22;14.56;40
1998;10;23;13.31;40
1998;10;24;15.88;40
1998;10;25;15.88;40
1998;10;26;14.56;40
1998;10;27;15.21;40
1998;10;28;15.88;40
1998;10;29;17.25;40
1998;10;30;18.69;40
1998;10;31;20.2;40
1998;11;1;18.69;40
1998;11;2;17.97;100
1998;11;3;17.25;100
1998;11;4;17.25;100
1998;11;5;16.56;100
1998;11;6;15.88;100
1998;11;7;15.21;100
1998;11;8;15.21;100
1998;11;9;53.68;40
1998;11;10;28.74;40
1998;11;11;22.59;40
1998;11;12;18.69;40
1998;11;13;14.56;40
1998;11;14;17.97;40
1998;11;15;19.44;40
1998;11;16;20.98;40
1998;11;17;16.56;40
1998;11;18;16.56;40
1998;11;19;25.12;40
1998;11;20;27.81;40
1998;11;21;40.12;40
1998;11;22;30.65;40
1998;11;23;20.2;40
1998;11;24;23.41;40
1998;11;25;17.25;40
1998;11;26;17.25;40
1998;11;27;15.88;40
1998;11;28;26.0;40
1998;11;29;25.12;40
1998;11;30;21.77;40
1998;12;1;28.69;40
1998;12;2;28.74;100
1998;12;3;27.81;100
1998;12;4;27.81;100
1998;12;5;26.9;100
1998;12;6;44.8;100
1998;12;7;47.43;40
1998;12;8;53.38;40
1998;12;9;44.47;40
1998;12;10;36.04;40
1998;12;11;27.51;40
1998;12;12;19.44;40
1998;12;13;20.16;40
1998;12;14;16.05;40
1998;12;15;15.88;100
1998;12;16;15.21;100
1998;12;17;15.21;100
1998;12;18;16.56;100
1998;12;19;14.56;100
1998;12;20;13.93;100
1998;12;21;14.13;40
1998;12;22;20.85;40
1998;12;23;21.45;40
1998;12;24;22.34;40
1998;12;25;19.35;40
1998;12;26;19.44;100
1998;12;27;18.69;100
1998;12;28;18.69;100
1998;12;29;20.2;100
1998;12;30;21.77;100
1998;12;31;21.77;100
1999;1;1;23.62;40
1999;1;2;20.63;40
1999;1;3;18.72;40
1999;1;4;16.42;40
1999;1;5;15.01;40
1999;1;6;15.21;100
1999;1;7;14.56;100
1999;1;8;14.56;100
1999;1;9;13.93;100
1999;1;10;20.98;100
1999;1;11;33.49;40
1999;1;12;37.24;40
1999;1;13;22.84;40
1999;1;14;21.77;100
1999;1;15;20.98;100
1999;1;16;20.2;100
1999;1;17;19.44;100
1999;1;18;18.69;100
1999;1;19;17.97;100
1999;1;20;17.25;100
1999;1;21;16.56;100
1999;1;22;15.88;100
1999;1;23;15.21;100
1999;1;24;14.56;100
1999;1;25;14.56;100
1999;1;26;15.88;100
1999;1;27;17.97;100
1999;1;28;23.41;100
1999;1;29;29.69;100
1999;1;30;41.74;40
1999;1;31;42.7;40
1999;2;1;64.13;40
1999;2;2;76.66;40
1999;2;3;48.74;40
1999;2;4;36.11;40
1999;2;5;30.65;100
1999;2;6;28.74;100
1999;2;7;27.81;100
1999;2;8;26.9;100
1999;2;9;26.0;100
1999;2;10;26.0;100
1999;2;11;25.12;100
1999;2;12;24.26;100
1999;2;13;23.41;100
1999;2;14;22.59;100
1999;2;15;21.77;100
1999;2;16;20.94;40
1999;2;17;20.2;100
1999;2;18;19.44;100
1999;2;19;18.69;100
1999;2;20;17.97;100
1999;2;21;17.25;100
1999;2;22;17.25;100
1999;2;23;28.74;100
1999;2;24;31.53;40
1999;2;25;21.51;40
1999;2;26;21.33;40
1999;2;27;19.12;40
1999;2;28;18.25;40
1999;3;1;17.97;100
1999;3;2;17.25;100
1999;3;3;17.25;100
1999;3;4;17.25;100
1999;3;5;16.56;100
1999;3;6;16.56;100
1999;3;7;16.56;100
1999;3;8;15.88;100
1999;3;9;15.88;100
1999;3;10;16.19;40
1999;3;11;15.56;40
1999;3;12;15.88;100
1999;3;13;15.27;40
1999;3;14;15.47;40
1999;3;15;15.0;40
1999;3;16;13.35;40
1999;3;17;13.31;100
1999;3;18;13.31;100
1999;3;19;12.71;100
1999;3;20;12.71;100
1999;3;21;12.71;100
1999;3;22;12.13;100
1999;3;23;12.13;100
1999;3;24;12.13;100
1999;3;25;11.56;100
1999;3;26;11.56;100
1999;3;27;11.0;100
1999;3;28;11.0;100
1999;3;29;10.46;100
1999;3;30;10.46;40
1999;3;31;10.46;100
1999;4;1;9.94;100
1999;4;2;9.94;100
1999;4;3;9.94;100
1999;4;4;10.1;40
1999;4;5;14.12;40
1999;4;6;20.33;40
1999;4;7;24.26;40
1999;4;8;22.08;40
1999;4;9;16.86;40
1999;4;10;11.86;40
1999;4;11;9.95;40
1999;4;12;7.65;40
1999;4;13;7.56;40
1999;4;14;7.28;40
1999;4;15;7.88;40
1999;4;16;5.84;40
1999;4;17;7.52;40
1999;4;18;7.59;40
1999;4;19;7.35;40
1999;4;20;7.11;40
1999;4;21;7.31;40
1999;4;22;7.21;40
1999;4;23;7.7;40
1999;4;24;7.06;40
1999;4;25;8.65;40
1999;4;26;13.08;40
1999;4;27;18.71;40
1999;4;28;20.3;40
1999;4;29;14.31;40
1999;4;30;11.87;40
1999;5;1;11.01;40
1999;5;2;10.85;40
1999;5;3;8.92;40
1999;5;4;22.79;40
1999;5;5;55.4;40
1999;5;6;64.48;40
1999;5;7;47.74;40
1999;5;8;54.87;40
1999;5;9;45.75;40
1999;5;10;41.68;40
1999;5;11;39.89;40
1999;5;12;40.97;40
1999;5;13;37.65;40
1999;5;14;44.87;40
1999;5;15;41.09;40
1999;5;16;54.08;40
1999;5;17;79.56;40
1999;5;18;57.35;40
1999;5;19;65.34;40
1999;5;20;61.13;40
1999;5;21;46.05;40
1999;5;22;40.03;40
1999;5;23;39.07;40
1999;5;24;35.82;40
1999;5;25;35.75;40
1999;5;26;35.47;40
1999;5;27;36.55;40
1999;5;28;39.35;40
1999;5;29;42.54;40
1999;5;30;43.11;40
1999;5;31;49.2;40
1999;6;1;52.13;40
1999;6;2;55.25;40
1999;6;3;53.26;40
1999;6;4;47.89;40
1999;6;5;49.44;40
1999;6;6;49.35;40
1999;6;7;52.17;40
1999;6;8;54.59;40
1999;6;9;53.9;40
1999;6;10;66.22;40
1999;6;11;90.91;40
1999;6;12;116.45;40
1999;6;13;102.19;40
1999;6;14;86.99;40
1999;6;15;77.2;40
1999;6;16;66.86;40
1999;6;17;61.77;40
1999;6;18;71.12;40
1999;6;19;74.9;40
1999;6;20;64.37;40
1999;6;21;67.75;40
1999;6;22;68.11;40
1999;6;23;72.22;40
1999;6;24;76.66;40
1999;6;25;69.16;40
1999;6;26;78.71;40
1999;6;27;80.63;40
1999;6;28;83.21;40
1999;6;29;83.7;40
1999;6;30;83.86;40
1999;7;1;85.56;40
1999;7;2;84.31;40
1999;7;3;82.76;40
1999;7;4;76.44;40
